lncRNA	disease	label
LINC01554	DOID:3070	0
LINC01554	DOID:5517	0
LINC01554	DOID:3247	0
LINC01554	DOID:13001	0
LINC01554	DOID:255	0
LINC01554	DOID:7575	0
LINC01554	DOID:8577	0
LINC01554	DOID:3328	0
LINC01554	DOID:3594	0
LINC01554	DOID:0080638	0
LINC01554	DOID:3717	0
LINC01554	DOID:6432	0
LINC01554	DOID:4450	0
LINC01554	DOID:5844	0
LINC01554	DOID:1936	0
LINC01554	DOID:1596	0
LINC01554	DOID:4195	0
LINC01554	DOID:1932	0
LINC01554	DOID:1240	0
LINC01554	DOID:3565	0
LINC01554	DOID:0002116	0
LINC01554	DOID:9719	0
LINC01554	DOID:1107	0
LINC01554	DOID:824	0
LINC01554	DOID:234	0
LINC01554	DOID:9408	0
LINC01554	DOID:11476	0
LINC01554	DOID:7693	0
LINC01554	DOID:2998	0
LINC01554	DOID:332	0
LINC01554	DOID:1380	0
LINC01554	DOID:3302	0
LINC01554	DOID:5041	1
LINC01554	DOID:1319	0
LINC01554	DOID:3347	0
LINC01554	DOID:4905	0
LINC01554	DOID:12894	0
LINC01554	DOID:6039	0
LINC01554	DOID:0060058	0
LINC01554	DOID:3907	0
LINC01554	DOID:3068	0
LINC01554	DOID:2101	0
LINC01554	DOID:10941	0
LINC01554	DOID:9255	0
LINC01554	DOID:11830	0
LINC01554	DOID:8692	0
LINC01554	DOID:9351	0
LINC01554	DOID:1793	0
LINC01554	DOID:5223	0
LINC01554	DOID:331	0
LINC01554	DOID:12205	0
LINC01554	DOID:768	0
LINC01554	DOID:8893	0
LINC01554	DOID:3571	0
LINC01554	DOID:0060060	0
LINC01554	DOID:4914	0
LINC01554	DOID:90	0
LINC01554	DOID:11054	0
LINC01554	DOID:305	0
LINC01554	DOID:3121	0
LINC01554	DOID:2671	0
LINC01554	DOID:8584	0
LINC01554	DOID:5520	0
LINC01554	DOID:6713	0
LINC01554	DOID:1289	0
LINC01554	DOID:263	0
LINC01554	DOID:8533	0
LINC01554	DOID:4866	0
LINC01554	DOID:9253	0
LINC01554	DOID:1324	0
LINC01554	DOID:5603	0
LINC01554	DOID:2994	0
LINC01554	DOID:8997	0
LINC01554	DOID:1781	0
LINC01554	DOID:585	0
LINC01554	DOID:3083	0
LINC01554	DOID:3908	0
LINC01554	DOID:10283	0
LINC01554	DOID:784	0
LINC01554	DOID:9256	0
LINC01554	DOID:1115	0
LINC01554	DOID:10534	0
LINC01554	DOID:12930	0
LINC01554	DOID:2394	0
LINC01554	DOID:1540	0
LINC01554	DOID:1785	0
LINC01554	DOID:687	0
LINC01554	DOID:9352	0
LINC01554	DOID:3744	0
LINC01554	DOID:2841	0
LINC01554	DOID:0080208	0
LINC-PINT	DOID:8649	0
LINC-PINT	DOID:557	0
LINC-PINT	DOID:3355	0
LINC-PINT	DOID:9074	0
LINC-PINT	DOID:8398	0
LINC-PINT	DOID:11934	0
LINC-PINT	DOID:707	0
LINC-PINT	DOID:12449	0
LINC-PINT	DOID:4074	0
LINC-PINT	DOID:0050589	0
LINC-PINT	DOID:13641	0
LINC-PINT	DOID:0080001	0
LINC-PINT	DOID:5419	0
LINC-PINT	DOID:3962	0
LINC-PINT	DOID:1993	0
LINC-PINT	DOID:14250	0
LINC-PINT	DOID:14004	0
LINC-PINT	DOID:863	0
LINC-PINT	DOID:11983	0
LINC-PINT	DOID:11337	0
LINC-PINT	DOID:1612	0
LINC-PINT	DOID:7148	0
LINC-PINT	DOID:1996	0
LINC-PINT	DOID:635	0
LINC-PINT	DOID:2129	0
LINC-PINT	DOID:10591	0
LINC-PINT	DOID:289	0
LINC-PINT	DOID:3119	0
LINC-PINT	DOID:684	0
LINC-PINT	DOID:13378	0
LINC-PINT	DOID:1686	0
LINC-PINT	DOID:62	0
LINC-PINT	DOID:9538	0
LINC-PINT	DOID:114	0
LINC-PINT	DOID:9970	0
LINC-PINT	DOID:0060108	0
LINC-PINT	DOID:8466	0
LINC-PINT	DOID:4971	0
LINC-PINT	DOID:2378	0
LINC-PINT	DOID:769	0
LINC-PINT	DOID:1909	1
LINC-PINT	DOID:2870	0
LINC-PINT	DOID:1883	0
LINC-PINT	DOID:3369	0
LINC-PINT	DOID:2316	0
LINC-PINT	DOID:417	0
LINC-PINT	DOID:1749	0
LINC-PINT	DOID:9744	0
LINC-PINT	DOID:409	0
LINC-PINT	DOID:13922	0
LINC-PINT	DOID:8947	0
LINC-PINT	DOID:3973	0
LINC-PINT	DOID:0050902	0
LINC-PINT	DOID:4362	0
LINC-PINT	DOID:4085	0
LINC-PINT	DOID:5082	0
LINC-PINT	DOID:11612	0
LINC-PINT	DOID:10763	0
LINC-PINT	DOID:418	0
LINC-PINT	DOID:3371	0
LINC-PINT	DOID:0080522	0
LINC-PINT	DOID:4947	0
LINC-PINT	DOID:0060250	0
LINC-PINT	DOID:3070	0
LINC-PINT	DOID:5517	0
LINC-PINT	DOID:3247	0
LINC-PINT	DOID:13001	0
LINC-PINT	DOID:255	0
LINC-PINT	DOID:7575	0
LINC-PINT	DOID:8577	0
LINC-PINT	DOID:3328	0
LINC-PINT	DOID:3594	0
LINC-PINT	DOID:0080638	0
LINC-PINT	DOID:3717	0
LINC-PINT	DOID:6432	0
LINC-PINT	DOID:4450	1
LINC-PINT	DOID:5844	0
LINC-PINT	DOID:1936	0
LINC-PINT	DOID:1596	0
LINC-PINT	DOID:4195	0
LINC-PINT	DOID:1932	0
LINC-PINT	DOID:1240	0
LINC-PINT	DOID:3565	0
LINC-PINT	DOID:0002116	0
LINC-PINT	DOID:9719	0
LINC-PINT	DOID:1107	0
LINC-PINT	DOID:824	0
LINC-PINT	DOID:234	0
LINC-PINT	DOID:9408	0
LINC-PINT	DOID:11476	0
LINC-PINT	DOID:7693	0
LINC-PINT	DOID:2998	0
LINC-PINT	DOID:332	0
LINC-PINT	DOID:1380	0
LINC-PINT	DOID:3302	0
LINC-PINT	DOID:5041	0
LINC-PINT	DOID:1319	0
LINC-PINT	DOID:3347	1
LINC-PINT	DOID:4905	0
LINC-PINT	DOID:12894	0
LINC-PINT	DOID:6039	0
LINC-PINT	DOID:0060058	0
LINC-PINT	DOID:3907	0
LINC-PINT	DOID:3068	0
LINC-PINT	DOID:2101	0
LINC-PINT	DOID:10941	0
LINC-PINT	DOID:9255	0
LINC-PINT	DOID:11830	0
LINC-PINT	DOID:8692	0
LINC-PINT	DOID:9351	0
LINC-PINT	DOID:1793	1
LINC-PINT	DOID:5223	0
LINC-PINT	DOID:331	0
LINC-PINT	DOID:12205	0
LINC-PINT	DOID:768	0
LINC-PINT	DOID:8893	0
LINC-PINT	DOID:3571	0
LINC-PINT	DOID:0060060	0
LINC-PINT	DOID:4914	0
LINC-PINT	DOID:90	0
LINC-PINT	DOID:11054	0
LINC-PINT	DOID:305	0
LINC-PINT	DOID:3121	0
LINC-PINT	DOID:2671	0
LINC-PINT	DOID:8584	0
LINC-PINT	DOID:5520	0
LINC-PINT	DOID:6713	0
LINC-PINT	DOID:1289	0
LINC-PINT	DOID:263	0
LINC-PINT	DOID:8533	0
LINC-PINT	DOID:4866	0
LINC-PINT	DOID:9253	0
LINC-PINT	DOID:1324	1
LINC-PINT	DOID:5603	0
LINC-PINT	DOID:2994	0
LINC-PINT	DOID:8997	0
LINC-PINT	DOID:1781	0
LINC-PINT	DOID:585	0
LINC-PINT	DOID:3083	0
LINC-PINT	DOID:3908	0
LINC-PINT	DOID:10283	1
LINC-PINT	DOID:784	0
LINC-PINT	DOID:9256	1
LINC-PINT	DOID:1115	0
LINC-PINT	DOID:10534	1
LINC-PINT	DOID:12930	0
LINC-PINT	DOID:2394	0
LINC-PINT	DOID:1540	0
LINC-PINT	DOID:1785	0
LINC-PINT	DOID:687	0
LINC-PINT	DOID:9352	0
LINC-PINT	DOID:3744	0
LINC-PINT	DOID:2841	0
LINC-PINT	DOID:0080208	0
NORAD	DOID:8649	0
NORAD	DOID:557	0
NORAD	DOID:3355	0
NORAD	DOID:9074	0
NORAD	DOID:8398	0
NORAD	DOID:11934	0
NORAD	DOID:707	0
NORAD	DOID:12449	0
NORAD	DOID:4074	0
NORAD	DOID:0050589	0
NORAD	DOID:13641	0
NORAD	DOID:0080001	0
NORAD	DOID:5419	0
NORAD	DOID:3962	0
NORAD	DOID:1993	0
NORAD	DOID:14250	0
NORAD	DOID:14004	0
NORAD	DOID:863	0
NORAD	DOID:11983	0
NORAD	DOID:11337	0
NORAD	DOID:1612	1
NORAD	DOID:7148	0
NORAD	DOID:1996	0
NORAD	DOID:635	0
NORAD	DOID:2129	0
NORAD	DOID:10591	0
NORAD	DOID:289	0
NORAD	DOID:3119	0
NORAD	DOID:684	1
NORAD	DOID:13378	0
NORAD	DOID:1686	0
NORAD	DOID:62	0
NORAD	DOID:9538	0
NORAD	DOID:114	0
NORAD	DOID:9970	0
NORAD	DOID:0060108	0
NORAD	DOID:8466	0
NORAD	DOID:4971	0
NORAD	DOID:2378	0
NORAD	DOID:769	1
NORAD	DOID:1909	0
NORAD	DOID:2870	0
NORAD	DOID:1883	0
NORAD	DOID:3369	0
NORAD	DOID:2316	0
NORAD	DOID:417	0
NORAD	DOID:1749	0
NORAD	DOID:9744	0
NORAD	DOID:409	0
NORAD	DOID:13922	0
NORAD	DOID:8947	0
NORAD	DOID:3973	0
NORAD	DOID:0050902	0
NORAD	DOID:4362	1
NORAD	DOID:4085	0
NORAD	DOID:5082	0
NORAD	DOID:11612	0
NORAD	DOID:10763	0
NORAD	DOID:418	0
NORAD	DOID:3371	0
NORAD	DOID:0080522	0
NORAD	DOID:4947	0
NORAD	DOID:0060250	0
NORAD	DOID:3070	0
NORAD	DOID:5517	0
NORAD	DOID:3247	0
NORAD	DOID:13001	0
NORAD	DOID:255	0
NORAD	DOID:7575	0
NORAD	DOID:8577	0
NORAD	DOID:3328	0
NORAD	DOID:3594	0
NORAD	DOID:0080638	0
NORAD	DOID:3717	0
NORAD	DOID:6432	0
NORAD	DOID:4450	0
NORAD	DOID:5844	0
NORAD	DOID:1936	0
NORAD	DOID:1596	0
NORAD	DOID:4195	0
NORAD	DOID:1932	0
NORAD	DOID:1240	0
NORAD	DOID:3565	0
NORAD	DOID:0002116	0
NORAD	DOID:9719	0
NORAD	DOID:1107	0
NORAD	DOID:824	0
NORAD	DOID:234	0
NORAD	DOID:9408	0
NORAD	DOID:11476	0
NORAD	DOID:7693	0
NORAD	DOID:2998	0
NORAD	DOID:332	0
NORAD	DOID:1380	0
NORAD	DOID:3302	0
NORAD	DOID:5041	0
NORAD	DOID:1319	0
NORAD	DOID:3347	1
NORAD	DOID:4905	0
NORAD	DOID:12894	0
NORAD	DOID:6039	0
NORAD	DOID:0060058	0
NORAD	DOID:3907	0
NORAD	DOID:3068	0
NORAD	DOID:2101	0
NORAD	DOID:10941	0
NORAD	DOID:9255	0
NORAD	DOID:11830	0
NORAD	DOID:8692	0
NORAD	DOID:9351	0
NORAD	DOID:1793	1
NORAD	DOID:5223	0
NORAD	DOID:331	0
NORAD	DOID:12205	0
NORAD	DOID:768	0
NORAD	DOID:8893	0
NORAD	DOID:3571	0
NORAD	DOID:0060060	0
NORAD	DOID:4914	0
NORAD	DOID:90	0
NORAD	DOID:11054	0
NORAD	DOID:305	0
NORAD	DOID:3121	0
NORAD	DOID:2671	0
NORAD	DOID:8584	0
NORAD	DOID:5520	0
NORAD	DOID:6713	0
NORAD	DOID:1289	0
NORAD	DOID:263	0
NORAD	DOID:8533	0
NORAD	DOID:4866	0
NORAD	DOID:9253	0
NORAD	DOID:1324	1
NORAD	DOID:5603	0
NORAD	DOID:2994	0
NORAD	DOID:8997	0
NORAD	DOID:1781	1
NORAD	DOID:585	0
NORAD	DOID:3083	0
NORAD	DOID:3908	1
NORAD	DOID:10283	1
NORAD	DOID:784	0
NORAD	DOID:9256	1
NORAD	DOID:1115	0
NORAD	DOID:10534	1
NORAD	DOID:12930	0
NORAD	DOID:2394	1
NORAD	DOID:1540	0
NORAD	DOID:1785	0
NORAD	DOID:687	0
NORAD	DOID:9352	0
NORAD	DOID:3744	0
NORAD	DOID:2841	0
NORAD	DOID:0080208	0
ZFAT-AS1	DOID:8649	0
ZFAT-AS1	DOID:557	0
ZFAT-AS1	DOID:3355	0
ZFAT-AS1	DOID:9074	0
ZFAT-AS1	DOID:8398	0
ZFAT-AS1	DOID:11934	0
ZFAT-AS1	DOID:707	0
ZFAT-AS1	DOID:12449	0
ZFAT-AS1	DOID:4074	0
ZFAT-AS1	DOID:0050589	0
ZFAT-AS1	DOID:13641	0
ZFAT-AS1	DOID:0080001	0
ZFAT-AS1	DOID:5419	0
ZFAT-AS1	DOID:3962	0
ZFAT-AS1	DOID:1993	0
ZFAT-AS1	DOID:14250	0
ZFAT-AS1	DOID:14004	0
ZFAT-AS1	DOID:863	0
ZFAT-AS1	DOID:11983	0
ZFAT-AS1	DOID:11337	0
ZFAT-AS1	DOID:1612	0
ZFAT-AS1	DOID:7148	0
ZFAT-AS1	DOID:1996	0
ZFAT-AS1	DOID:635	0
ZFAT-AS1	DOID:2129	0
ZFAT-AS1	DOID:10591	0
ZFAT-AS1	DOID:289	0
ZFAT-AS1	DOID:3119	0
ZFAT-AS1	DOID:684	0
ZFAT-AS1	DOID:13378	0
ZFAT-AS1	DOID:1686	0
ZFAT-AS1	DOID:62	0
ZFAT-AS1	DOID:9538	0
ZFAT-AS1	DOID:114	0
ZFAT-AS1	DOID:9970	0
ZFAT-AS1	DOID:0060108	0
ZFAT-AS1	DOID:8466	0
ZFAT-AS1	DOID:4971	0
ZFAT-AS1	DOID:2378	0
ZFAT-AS1	DOID:769	0
ZFAT-AS1	DOID:1909	0
ZFAT-AS1	DOID:2870	0
ZFAT-AS1	DOID:1883	0
ZFAT-AS1	DOID:3369	0
ZFAT-AS1	DOID:2316	0
ZFAT-AS1	DOID:417	1
ZFAT-AS1	DOID:1749	0
ZFAT-AS1	DOID:9744	0
ZFAT-AS1	DOID:409	0
ZFAT-AS1	DOID:13922	0
ZFAT-AS1	DOID:8947	0
ZFAT-AS1	DOID:3973	0
ZFAT-AS1	DOID:0050902	0
ZFAT-AS1	DOID:4362	0
ZFAT-AS1	DOID:4085	0
ZFAT-AS1	DOID:5082	0
ZFAT-AS1	DOID:11612	0
ZFAT-AS1	DOID:10763	0
ZFAT-AS1	DOID:418	0
ZFAT-AS1	DOID:3371	0
ZFAT-AS1	DOID:0080522	0
ZFAT-AS1	DOID:4947	0
ZFAT-AS1	DOID:0060250	0
ZFAT-AS1	DOID:3070	1
ZFAT-AS1	DOID:5517	0
ZFAT-AS1	DOID:3247	0
ZFAT-AS1	DOID:13001	0
ZFAT-AS1	DOID:255	0
ZFAT-AS1	DOID:7575	0
ZFAT-AS1	DOID:8577	0
ZFAT-AS1	DOID:3328	0
ZFAT-AS1	DOID:3594	0
ZFAT-AS1	DOID:0080638	0
ZFAT-AS1	DOID:3717	0
ZFAT-AS1	DOID:6432	0
ZFAT-AS1	DOID:4450	0
ZFAT-AS1	DOID:5844	0
ZFAT-AS1	DOID:1936	0
ZFAT-AS1	DOID:1596	0
ZFAT-AS1	DOID:4195	0
ZFAT-AS1	DOID:1932	0
ZFAT-AS1	DOID:1240	0
ZFAT-AS1	DOID:3565	0
ZFAT-AS1	DOID:0002116	0
ZFAT-AS1	DOID:9719	0
ZFAT-AS1	DOID:1107	0
ZFAT-AS1	DOID:824	0
ZFAT-AS1	DOID:234	0
ZFAT-AS1	DOID:9408	0
ZFAT-AS1	DOID:11476	0
ZFAT-AS1	DOID:7693	0
ZFAT-AS1	DOID:2998	0
ZFAT-AS1	DOID:332	0
ZFAT-AS1	DOID:1380	0
ZFAT-AS1	DOID:3302	0
ZFAT-AS1	DOID:5041	0
ZFAT-AS1	DOID:1319	0
ZFAT-AS1	DOID:3347	0
ZFAT-AS1	DOID:4905	0
ZFAT-AS1	DOID:12894	0
ZFAT-AS1	DOID:6039	0
ZFAT-AS1	DOID:0060058	0
ZFAT-AS1	DOID:3907	0
ZFAT-AS1	DOID:3068	0
ZFAT-AS1	DOID:2101	0
ZFAT-AS1	DOID:10941	0
ZFAT-AS1	DOID:9255	0
ZFAT-AS1	DOID:11830	0
ZFAT-AS1	DOID:8692	0
ZFAT-AS1	DOID:9351	0
ZFAT-AS1	DOID:1793	0
ZFAT-AS1	DOID:5223	0
ZFAT-AS1	DOID:331	0
ZFAT-AS1	DOID:12205	0
ZFAT-AS1	DOID:768	0
ZFAT-AS1	DOID:8893	0
ZFAT-AS1	DOID:3571	0
ZFAT-AS1	DOID:0060060	0
ZFAT-AS1	DOID:4914	0
ZFAT-AS1	DOID:90	0
ZFAT-AS1	DOID:11054	0
ZFAT-AS1	DOID:305	0
ZFAT-AS1	DOID:3121	0
ZFAT-AS1	DOID:2671	0
ZFAT-AS1	DOID:8584	0
ZFAT-AS1	DOID:5520	0
ZFAT-AS1	DOID:6713	0
ZFAT-AS1	DOID:1289	0
ZFAT-AS1	DOID:263	0
ZFAT-AS1	DOID:8533	0
ZFAT-AS1	DOID:4866	0
ZFAT-AS1	DOID:9253	0
ZFAT-AS1	DOID:1324	0
ZFAT-AS1	DOID:5603	0
ZFAT-AS1	DOID:2994	0
ZFAT-AS1	DOID:8997	0
ZFAT-AS1	DOID:1781	0
ZFAT-AS1	DOID:585	0
ZFAT-AS1	DOID:3083	0
ZFAT-AS1	DOID:3908	0
ZFAT-AS1	DOID:10283	0
ZFAT-AS1	DOID:784	0
ZFAT-AS1	DOID:9256	0
ZFAT-AS1	DOID:1115	0
ZFAT-AS1	DOID:10534	0
ZFAT-AS1	DOID:12930	0
ZFAT-AS1	DOID:2394	0
ZFAT-AS1	DOID:1540	0
ZFAT-AS1	DOID:1785	0
ZFAT-AS1	DOID:687	0
ZFAT-AS1	DOID:9352	0
ZFAT-AS1	DOID:3744	0
ZFAT-AS1	DOID:2841	0
ZFAT-AS1	DOID:0080208	0
TC0101441	DOID:8649	0
TC0101441	DOID:557	0
TC0101441	DOID:3355	0
TC0101441	DOID:9074	0
TC0101441	DOID:8398	0
TC0101441	DOID:11934	0
TC0101441	DOID:707	0
TC0101441	DOID:12449	0
TC0101441	DOID:4074	0
TC0101441	DOID:0050589	0
TC0101441	DOID:13641	0
TC0101441	DOID:0080001	0
TC0101441	DOID:5419	0
TC0101441	DOID:3962	0
TC0101441	DOID:1993	0
TC0101441	DOID:14250	0
TC0101441	DOID:14004	0
TC0101441	DOID:863	0
TC0101441	DOID:11983	0
TC0101441	DOID:11337	0
TC0101441	DOID:1612	0
TC0101441	DOID:7148	0
TC0101441	DOID:1996	0
TC0101441	DOID:635	0
TC0101441	DOID:2129	0
TC0101441	DOID:10591	0
TC0101441	DOID:289	0
TC0101441	DOID:3119	0
TC0101441	DOID:684	0
TC0101441	DOID:13378	0
TC0101441	DOID:1686	0
TC0101441	DOID:62	0
TC0101441	DOID:9538	0
TC0101441	DOID:114	0
TC0101441	DOID:9970	0
TC0101441	DOID:0060108	0
TC0101441	DOID:8466	0
TC0101441	DOID:4971	0
TC0101441	DOID:2378	0
TC0101441	DOID:769	0
TC0101441	DOID:1909	0
TC0101441	DOID:2870	0
TC0101441	DOID:1883	0
TC0101441	DOID:3369	0
TC0101441	DOID:2316	0
TC0101441	DOID:417	0
TC0101441	DOID:1749	0
TC0101441	DOID:9744	0
TC0101441	DOID:409	0
TC0101441	DOID:13922	0
TC0101441	DOID:8947	0
TC0101441	DOID:3973	0
TC0101441	DOID:0050902	0
TC0101441	DOID:4362	0
TC0101441	DOID:4085	0
TC0101441	DOID:5082	0
TC0101441	DOID:11612	0
TC0101441	DOID:10763	0
TC0101441	DOID:418	0
TC0101441	DOID:3371	0
TC0101441	DOID:0080522	0
TC0101441	DOID:4947	0
TC0101441	DOID:0060250	0
TC0101441	DOID:3070	0
TC0101441	DOID:5517	0
TC0101441	DOID:3247	0
TC0101441	DOID:13001	0
TC0101441	DOID:255	0
TC0101441	DOID:7575	0
TC0101441	DOID:8577	0
TC0101441	DOID:3328	0
TC0101441	DOID:3594	0
TC0101441	DOID:0080638	0
TC0101441	DOID:3717	0
TC0101441	DOID:6432	0
TC0101441	DOID:4450	0
TC0101441	DOID:5844	0
TC0101441	DOID:1936	0
TC0101441	DOID:1596	0
TC0101441	DOID:4195	0
TC0101441	DOID:1932	0
TC0101441	DOID:1240	0
TC0101441	DOID:3565	0
TC0101441	DOID:0002116	0
TC0101441	DOID:9719	0
TC0101441	DOID:1107	0
TC0101441	DOID:824	0
TC0101441	DOID:234	0
TC0101441	DOID:9408	0
TC0101441	DOID:11476	0
TC0101441	DOID:7693	0
TC0101441	DOID:2998	0
TC0101441	DOID:332	0
TC0101441	DOID:1380	0
TC0101441	DOID:3302	0
TC0101441	DOID:5041	0
TC0101441	DOID:1319	0
TC0101441	DOID:3347	0
TC0101441	DOID:4905	0
TC0101441	DOID:12894	0
TC0101441	DOID:6039	0
TC0101441	DOID:0060058	0
TC0101441	DOID:3907	0
TC0101441	DOID:3068	0
TC0101441	DOID:2101	0
TC0101441	DOID:10941	0
TC0101441	DOID:9255	0
TC0101441	DOID:11830	0
TC0101441	DOID:8692	0
TC0101441	DOID:9351	0
TC0101441	DOID:1793	0
TC0101441	DOID:5223	0
TC0101441	DOID:331	0
TC0101441	DOID:12205	0
TC0101441	DOID:768	0
TC0101441	DOID:8893	0
TC0101441	DOID:3571	0
TC0101441	DOID:0060060	0
TC0101441	DOID:4914	0
TC0101441	DOID:90	0
TC0101441	DOID:11054	0
TC0101441	DOID:305	0
TC0101441	DOID:3121	0
TC0101441	DOID:2671	0
TC0101441	DOID:8584	0
TC0101441	DOID:5520	0
TC0101441	DOID:6713	0
TC0101441	DOID:1289	0
TC0101441	DOID:263	0
TC0101441	DOID:8533	0
TC0101441	DOID:4866	0
TC0101441	DOID:9253	0
TC0101441	DOID:1324	0
TC0101441	DOID:5603	0
TC0101441	DOID:2994	0
TC0101441	DOID:8997	0
TC0101441	DOID:1781	0
TC0101441	DOID:585	0
TC0101441	DOID:3083	0
TC0101441	DOID:3908	0
TC0101441	DOID:10283	0
TC0101441	DOID:784	0
TC0101441	DOID:9256	0
TC0101441	DOID:1115	0
TC0101441	DOID:10534	0
TC0101441	DOID:12930	0
TC0101441	DOID:2394	1
TC0101441	DOID:1540	0
TC0101441	DOID:1785	0
TC0101441	DOID:687	0
TC0101441	DOID:9352	0
TC0101441	DOID:3744	0
TC0101441	DOID:2841	0
TC0101441	DOID:0080208	0
FLJ22447	DOID:8649	0
FLJ22447	DOID:557	0
FLJ22447	DOID:3355	0
FLJ22447	DOID:9074	0
FLJ22447	DOID:8398	0
FLJ22447	DOID:11934	0
FLJ22447	DOID:707	0
FLJ22447	DOID:12449	0
FLJ22447	DOID:4074	0
FLJ22447	DOID:0050589	0
FLJ22447	DOID:13641	0
FLJ22447	DOID:0080001	0
FLJ22447	DOID:5419	0
FLJ22447	DOID:3962	0
FLJ22447	DOID:1993	0
FLJ22447	DOID:14250	0
FLJ22447	DOID:14004	0
FLJ22447	DOID:863	0
FLJ22447	DOID:11983	0
FLJ22447	DOID:11337	0
FLJ22447	DOID:1612	0
FLJ22447	DOID:7148	0
FLJ22447	DOID:1996	0
FLJ22447	DOID:635	0
FLJ22447	DOID:2129	0
FLJ22447	DOID:10591	0
FLJ22447	DOID:289	0
FLJ22447	DOID:3119	0
FLJ22447	DOID:684	0
FLJ22447	DOID:13378	0
FLJ22447	DOID:1686	0
FLJ22447	DOID:62	0
FLJ22447	DOID:9538	0
FLJ22447	DOID:114	0
FLJ22447	DOID:9970	0
FLJ22447	DOID:0060108	0
FLJ22447	DOID:8466	0
FLJ22447	DOID:4971	0
FLJ22447	DOID:2378	0
FLJ22447	DOID:769	0
FLJ22447	DOID:1909	0
FLJ22447	DOID:2870	0
FLJ22447	DOID:1883	0
FLJ22447	DOID:3369	0
FLJ22447	DOID:2316	0
FLJ22447	DOID:417	0
FLJ22447	DOID:1749	0
FLJ22447	DOID:9744	0
FLJ22447	DOID:409	0
FLJ22447	DOID:13922	0
FLJ22447	DOID:8947	0
FLJ22447	DOID:3973	0
FLJ22447	DOID:0050902	0
FLJ22447	DOID:4362	0
FLJ22447	DOID:4085	0
FLJ22447	DOID:5082	0
FLJ22447	DOID:11612	0
FLJ22447	DOID:10763	0
FLJ22447	DOID:418	0
FLJ22447	DOID:3371	0
FLJ22447	DOID:0080522	0
FLJ22447	DOID:4947	0
FLJ22447	DOID:0060250	0
FLJ22447	DOID:3070	0
FLJ22447	DOID:5517	0
FLJ22447	DOID:3247	0
FLJ22447	DOID:13001	0
FLJ22447	DOID:255	0
FLJ22447	DOID:7575	0
FLJ22447	DOID:8577	0
FLJ22447	DOID:3328	0
FLJ22447	DOID:3594	0
FLJ22447	DOID:0080638	0
FLJ22447	DOID:3717	0
FLJ22447	DOID:6432	0
FLJ22447	DOID:4450	0
FLJ22447	DOID:5844	0
FLJ22447	DOID:1936	0
FLJ22447	DOID:1596	0
FLJ22447	DOID:4195	0
FLJ22447	DOID:1932	0
FLJ22447	DOID:1240	0
FLJ22447	DOID:3565	0
FLJ22447	DOID:0002116	0
FLJ22447	DOID:9719	0
FLJ22447	DOID:1107	0
FLJ22447	DOID:824	0
FLJ22447	DOID:234	0
FLJ22447	DOID:9408	0
FLJ22447	DOID:11476	0
FLJ22447	DOID:7693	0
FLJ22447	DOID:2998	0
FLJ22447	DOID:332	0
FLJ22447	DOID:1380	0
FLJ22447	DOID:3302	0
FLJ22447	DOID:5041	0
FLJ22447	DOID:1319	0
FLJ22447	DOID:3347	0
FLJ22447	DOID:4905	0
FLJ22447	DOID:12894	0
FLJ22447	DOID:6039	0
FLJ22447	DOID:0060058	0
FLJ22447	DOID:3907	0
FLJ22447	DOID:3068	0
FLJ22447	DOID:2101	0
FLJ22447	DOID:10941	0
FLJ22447	DOID:9255	0
FLJ22447	DOID:11830	0
FLJ22447	DOID:8692	0
FLJ22447	DOID:9351	0
FLJ22447	DOID:1793	0
FLJ22447	DOID:5223	0
FLJ22447	DOID:331	0
FLJ22447	DOID:12205	0
FLJ22447	DOID:768	0
FLJ22447	DOID:8893	0
FLJ22447	DOID:3571	0
FLJ22447	DOID:0060060	0
FLJ22447	DOID:4914	0
FLJ22447	DOID:90	0
FLJ22447	DOID:11054	0
FLJ22447	DOID:305	0
FLJ22447	DOID:3121	0
FLJ22447	DOID:2671	0
FLJ22447	DOID:8584	0
FLJ22447	DOID:5520	0
FLJ22447	DOID:6713	0
FLJ22447	DOID:1289	0
FLJ22447	DOID:263	0
FLJ22447	DOID:8533	0
FLJ22447	DOID:4866	0
FLJ22447	DOID:9253	0
FLJ22447	DOID:1324	0
FLJ22447	DOID:5603	0
FLJ22447	DOID:2994	0
FLJ22447	DOID:8997	0
FLJ22447	DOID:1781	0
FLJ22447	DOID:585	0
FLJ22447	DOID:3083	0
FLJ22447	DOID:3908	0
FLJ22447	DOID:10283	0
FLJ22447	DOID:784	0
FLJ22447	DOID:9256	0
FLJ22447	DOID:1115	0
FLJ22447	DOID:10534	0
FLJ22447	DOID:12930	0
FLJ22447	DOID:2394	0
FLJ22447	DOID:1540	0
FLJ22447	DOID:1785	0
FLJ22447	DOID:687	0
FLJ22447	DOID:9352	0
FLJ22447	DOID:3744	0
FLJ22447	DOID:2841	0
FLJ22447	DOID:0080208	0
HTR2A-AS1	DOID:8649	0
HTR2A-AS1	DOID:557	0
HTR2A-AS1	DOID:3355	0
HTR2A-AS1	DOID:9074	0
HTR2A-AS1	DOID:8398	0
HTR2A-AS1	DOID:11934	0
HTR2A-AS1	DOID:707	0
HTR2A-AS1	DOID:12449	0
HTR2A-AS1	DOID:4074	0
HTR2A-AS1	DOID:0050589	0
HTR2A-AS1	DOID:13641	0
